..\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\entity\AxisEntity.java,org.jfree.chart.entity,AxisEntity,6
..\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\entity\CategoryItemEntity.java,org.jfree.chart.entity,CategoryItemEntity,6
..\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\entity\CategoryLabelEntity.java,org.jfree.chart.entity,CategoryLabelEntity,5
..\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\entity\ChartEntity.java,org.jfree.chart.entity,ChartEntity,26
..\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\entity\EntityCollection.java,org.jfree.chart.entity,EntityCollection,59
..\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\entity\FlowEntity.java,org.jfree.chart.entity,FlowEntity,5
..\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\entity\JFreeChartEntity.java,org.jfree.chart.entity,JFreeChartEntity,5
..\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\entity\LegendItemEntity.java,org.jfree.chart.entity,LegendItemEntity,6
..\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\entity\NodeEntity.java,org.jfree.chart.entity,NodeEntity,5
..\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\entity\package-info.java,org.jfree.chart.entity,package-info,1
..\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\entity\PieSectionEntity.java,org.jfree.chart.entity,PieSectionEntity,7
..\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\entity\PlotEntity.java,org.jfree.chart.entity,PlotEntity,6
..\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\entity\StandardEntityCollection.java,org.jfree.chart.entity,StandardEntityCollection,11
..\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\entity\TickLabelEntity.java,org.jfree.chart.entity,TickLabelEntity,4
..\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\entity\TitleEntity.java,org.jfree.chart.entity,TitleEntity,8
..\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\entity\XYAnnotationEntity.java,org.jfree.chart.entity,XYAnnotationEntity,5
..\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\entity\XYItemEntity.java,org.jfree.chart.entity,XYItemEntity,12
..\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\event\AnnotationChangeEvent.java,org.jfree.chart.event,AnnotationChangeEvent,14
..\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\event\AnnotationChangeListener.java,org.jfree.chart.event,AnnotationChangeListener,5
..\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\event\AxisChangeEvent.java,org.jfree.chart.event,AxisChangeEvent,15
..\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\event\AxisChangeListener.java,org.jfree.chart.event,AxisChangeListener,5
..\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\event\ChartChangeEvent.java,org.jfree.chart.event,ChartChangeEvent,15
